GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075006040010382016,2016,37.7124745,-122.47159920000001,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075098090011222016,2016,37.74373370000001,-122.38769939999999,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001200010032016,2016,37.788363700000005,-122.42103370000001,7398.0,0.0,0.0,8.0,0.0,133.0,0.0,0.0,0.0,1911.571428571429,455444.0,0.2857142857142857,2103.1428571428573,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,106,46,10,3,33,0,5,9,84,8,2,6,4,2,76,69,7,103,84,1,0,83,1,0.0,0.0,0.0,1907.0,1916.0,3.292515655340073,14.0
G060075001510010082016,2016,37.7876693,-122.42267369999999,7260.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63,46,4,2,6,1,0,4,39,6,4,2,1,1,33,20,13,41,39,0,0,39,1,0.0,0.0,0.0,1910.0,1986.0,43.31281565541543,3.0
G060075001110020042016,2016,37.790203999999996,-122.41976480000001,15856.0,0.0,1.0,4.0,0.0,33.0,0.0,0.0,0.0,1916.642857142857,233208.92857142855,3.928571428571429,2940.0535714285716,0.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,239,91,14,0,126,1,3,4,166,42,36,6,1,5,124,111,13,172,166,2,3,161,1,0.0,0.0,0.0,1900.0,1993.0,26.609123520804967,22.0
G060075001110030022016,2016,37.7894977,-122.419622,7524.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,1913.75,528215.25,1.75,3655.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,71,38,7,1,13,0,5,7,60,3,1,2,1,1,57,55,2,68,60,0,0,60,1,0.0,0.0,0.0,1900.0,1920.0,6.653319973266509,6.0
G060075001510020002016,2016,37.7872031,-122.422579,7351.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1906.0,1975.0,28.987928522058997,5.0
G060075001510020092016,2016,37.7850765,-122.42349409999998,8270.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001200020032016,2016,37.787422,-122.4208426,7389.0,0.0,0.0,9.0,0.0,107.0,0.0,0.0,0.0,1908.0,335809.0,0.0,4123.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1906.0,1914.0,3.829708431025352,4.0
G060075001010010242016,2016,37.806519,-122.41796869999999,14816.0,4.0,0.0,3.0,0.0,82.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1900.0,1970.0,29.948567021923882,4.0
G060075001030010012016,2016,37.8046235,-122.4176358,14844.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1941.5263157894735,375165.5789473684,2.421052631578948,2656.651578947369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.4736842105263158,0.0,0.0,0.0,0.0,1.0,0.0,99,58,0,0,37,0,1,3,52,26,20,6,3,3,26,18,8,73,52,20,5,27,1,0.0,0.0,0.0,1900.0,2000.0,28.014466706107154,29.0
G060075001030010032016,2016,37.803705799999996,-122.4174156,15173.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,1917.8,320784.8,1.4,2395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,62,51,0,0,7,0,2,2,32,15,15,0,0,0,17,11,6,33,32,17,3,12,1,0.0,0.0,0.0,1890.0,1995.0,24.982631329222784,14.0
G060075001020010172016,2016,37.8025623,-122.418881,15427.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,1940.4,344904.6,1.1,3257.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.0,105,99,2,0,2,0,0,2,69,24,22,2,1,1,45,39,6,74,69,18,12,39,1,0.0,0.0,0.0,1908.0,1999.0,27.27633018581853,24.0
G060075001030010092016,2016,37.8036469,-122.41585740000001,6384.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1924.2857142857144,371433.85714285716,4.0,2246.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,40,0,0,6,0,1,2,28,7,6,1,0,1,21,12,9,31,28,2,1,25,1,0.0,0.0,0.0,1906.0,1961.0,21.03238244020662,9.0
G060075001040010012016,2016,37.8032786,-122.41375910000001,10896.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,1.0,1923.142857142857,269426.64285714284,3.571428571428572,2456.768571428572,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,182,91,5,0,79,0,0,7,76,37,24,13,3,10,39,21,18,82,76,15,9,52,1,0.0,0.0,0.0,1900.0,1990.0,31.39358442193473,21.0
G060075001030020002016,2016,37.8015592,-122.41362350000001,7636.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1916.2692307692307,293803.07692307694,2.8846153846153846,1531.2980769230771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,195,82,0,0,99,1,11,2,86,36,25,11,3,8,50,27,23,99,86,11,10,65,1,0.0,0.0,0.0,1900.0,2002.0,22.9816663722915,31.0
G060075001010010162016,2016,37.807553600000006,-122.4084469,7513.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002180020102016,2016,37.7375706,-122.4264815,16549.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1911.75,226700.61363636365,1.4772727272727273,2662.0227272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0,164,125,2,6,7,0,5,19,74,32,21,11,4,7,42,23,19,77,74,30,7,37,1,0.0,0.0,0.0,1900.0,2004.0,19.170462929626115,48.0
G060075002540110032016,2016,37.7396434,-122.42319009999999,16857.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1921.090909090909,284526.3181818182,1.9772727272727275,2548.9261363636365,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.5,0.4772727272727273,0.0,0.0,0.0,0.0,0.9545454545454546,0.045454545454545456,219,137,13,1,14,0,43,11,86,33,21,12,3,9,53,27,26,95,86,25,7,54,1,0.0,0.0,0.0,1900.0,2009.0,27.493874237134673,48.0
G060075002530020012016,2016,37.7417749,-122.4194818,6116.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1909.3157894736842,204190.4736842105,1.263157894736842,1840.2105263157891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0,0.0,0.9473684210526316,0.05263157894736842,69,61,3,0,3,1,1,0,34,14,10,4,2,2,20,13,7,34,34,14,7,13,1,1.0,0.0,0.0,1900.0,1936.0,9.995255791620387,23.0
G060075002540110062016,2016,37.7380337,-122.4235361,12031.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,1924.0,271405.7741935484,2.129032258064516,2590.4758064516127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.3225806451612903,0.0,0.0,0.0,0.0,0.935483870967742,0.06451612903225806,316,126,5,1,36,0,119,29,80,47,23,24,11,13,33,7,26,85,80,13,3,64,1,0.0,0.0,0.0,1900.0,1992.0,29.44650699477872,32.0
G060075002540310002016,2016,37.7356216,-122.42375249999999,11519.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,1919.1875,211513.3125,1.78125,2268.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.96875,0.03125,133,66,6,1,33,0,18,9,50,26,17,9,2,7,24,16,8,50,50,19,1,30,1,0.0,0.0,1.0,1900.0,1981.0,19.19428762319284,34.0
G060075002530020072016,2016,37.7402718,-122.4190344,8605.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1907.7096774193549,271373.8064516129,1.3225806451612905,1983.590322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258064516129032,0.7741935483870968,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,97,83,1,2,0,0,5,6,42,21,17,4,1,3,21,12,9,43,42,24,1,17,1,0.0,0.0,1.0,1900.0,1981.0,14.848563523441506,32.0
G060075002540120092016,2016,37.7360243,-122.41832450000001,22129.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1916.469696969697,220009.72727272726,1.3787878787878791,2336.3939393939395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.7121212121212122,0.0,0.0,0.0,0.0,0.9848484848484848,0.015151515151515154,248,170,0,0,22,0,28,28,98,50,32,18,5,13,48,25,23,101,98,42,14,42,1,0.0,0.0,0.0,1900.0,2003.0,22.32551936695453,69.0
G060075003090050202016,2016,37.7308016,-122.468474,18469.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1926.1724137931037,440127.5517241379,1.0,4246.862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,99,57,0,1,28,0,5,8,32,27,21,6,1,5,5,2,3,33,32,17,11,4,1,0.0,0.0,0.0,1924.0,1937.0,3.1411678535014107,32.0
G060075003090050212016,2016,37.7305265,-122.46764920000001,23033.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1926.56,400354.2,1.0,4171.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,115,68,1,0,41,2,0,3,38,35,30,5,2,3,3,2,1,39,38,23,9,6,1,0.0,0.0,0.0,1925.0,1949.0,3.891121308255703,38.0
G060075003090040112016,2016,37.72782670000001,-122.4709967,25943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.909090909091,206631.0909090909,1.0,4581.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,71,46,2,2,15,0,1,5,31,20,14,6,3,3,11,7,4,32,31,19,9,3,1,0.0,0.0,0.0,1913.0,1940.0,5.025691570080217,33.0
G060075003090020062016,2016,37.730799299999994,-122.46490870000001,11400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930.2631578947367,335248.7894736842,1.0,3801.4736842105267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69,40,1,0,25,0,0,3,23,17,14,3,1,2,6,6,0,23,23,15,8,0,1,0.0,0.0,0.0,1929.0,1935.0,1.6904755277380994,23.0
G060075003090040192016,2016,37.726738700000006,-122.4699541,10721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,26,0,0,6,0,0,0,9,8,5,3,0,3,1,1,0,9,9,8,1,0,1,0.0,0.0,0.0,1912.0,1926.0,4.80740170061867,9.0
G060075003090040282016,2016,37.722331,-122.470024,13546.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1925.0,201952.0,1.0,4874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42,21,0,0,19,0,0,2,15,11,11,0,0,0,4,4,0,18,15,12,2,1,1,0.0,0.0,0.0,1923.0,1950.0,6.060964784392585,18.0
G060075001790210412016,2016,37.823473299999996,-122.3708462,84815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004260110062016,2016,37.7813517,-122.4789142,19649.0,0.0,0.0,2.0,0.0,18.0,1.0,0.0,0.0,1924.4285714285716,298050.2857142857,2.4571428571428573,2735.2285714285713,0.0,0.0,0.028571428571428567,0.057142857142857134,0.0,0.0,0.0,0.6571428571428571,0.2571428571428571,0.0,0.0,0.0,0.0,0.9714285714285714,0.028571428571428567,235,109,1,0,103,1,16,5,108,50,36,14,5,9,58,41,17,130,108,14,7,87,1,0.0,0.0,0.0,1902.0,2006.0,23.797951846268028,46.0
G060075004260210042016,2016,37.7814498,-122.47677469999999,19558.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1924.166666666667,337948.16666666674,2.1333333333333333,2796.838333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6333333333333333,0.0,0.0,0.0,0.0,0.9666666666666668,0.03333333333333333,166,88,3,0,65,0,3,7,65,41,34,7,0,7,24,10,14,72,65,17,6,42,1,0.0,0.0,0.0,1910.0,2008.0,22.744822386914983,42.0
G060075004760010072016,2016,37.77951229999999,-122.47555630000001,19687.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1916.5116279069766,385488.7906976744,1.186046511627907,2856.232558139535,0.0,0.0,0.0,0.09302325581395347,0.0,0.0,0.0,0.2325581395348837,0.6744186046511628,0.0,0.0,0.0,0.0,1.0,0.0,149,57,3,1,81,1,3,3,61,37,27,10,4,6,24,16,8,68,61,18,19,24,1,0.0,0.0,0.0,1911.0,2000.0,19.744778867260216,49.0
G060075004020020052016,2016,37.781656700000006,-122.47208190000002,8566.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004520050082016,2016,37.77967720000001,-122.47193419999999,8418.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004760020072016,2016,37.7777964,-122.4721061,2797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004760040042016,2016,37.7738704,-122.47622220000001,19763.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1924.82,292170.92,1.96,2706.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.48,0.0,0.0,0.0,0.0,1.0,0.0,258,112,0,0,126,0,5,15,103,58,44,14,2,12,45,29,16,108,103,25,14,64,1,0.0,0.0,0.0,1900.0,1974.0,14.210091673529137,53.0
G060075004760040032016,2016,37.773919799999994,-122.47515049999998,19480.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1924.76,281487.36,1.7,2799.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.98,0.02,236,104,0,0,113,0,4,15,94,54,42,12,7,5,40,21,19,99,94,24,19,51,1,0.0,0.0,0.0,1900.0,1988.0,17.52524229923966,51.0
G060075004520030012016,2016,37.77594860000001,-122.47167409999999,8583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004760040072016,2016,37.774070200000004,-122.4718405,2394.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003260130052016,2016,37.7605065,-122.482822,19627.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1933.9615384615383,298786.07692307694,1.3653846153846154,2709.509615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,214,57,1,0,138,0,11,7,75,50,36,14,8,6,25,20,5,81,75,26,16,33,1,1.0,0.0,0.0,1900.0,1995.0,21.474138089253827,53.0
G060075003260110032016,2016,37.764416600000004,-122.4787943,19523.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,1948.0243902439026,350014.65853658534,2.7804878048780486,2890.0304878048787,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.7560975609756098,0.14634146341463414,0.0,0.0,0.0,0.0,1.0,0.0,315,103,11,0,180,0,2,19,126,56,38,18,5,13,70,34,36,132,126,12,7,107,1,0.0,0.0,0.0,1905.0,2001.0,32.129245335007525,46.0
G060075003260220032016,2016,37.758781400000004,-122.4794753,19582.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1927.433962264151,233132.33962264148,1.0,2714.981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.981132075471698,0.0,0.0,0.0,0.0,1.0,0.0,160,52,0,0,101,0,0,7,54,39,28,11,4,7,15,11,4,55,54,21,19,14,1,0.0,0.0,0.0,1921.0,1940.0,2.97754050519683,53.0
G060075003020130022016,2016,37.7609658,-122.4720316,20032.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1931.041666666667,290680.04166666674,1.5,2815.322916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,196,122,1,0,55,0,11,7,82,45,36,9,4,5,37,18,19,86,82,27,10,45,1,0.0,0.0,0.0,1909.0,1978.0,12.725741227760313,50.0
G060075001560020032016,2016,37.7758945,-122.45570430000001,10028.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1930.64,324569.6,1.76,2651.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0,1.0,0.0,129,84,2,1,32,0,9,1,52,24,19,5,1,4,28,15,13,54,52,14,8,30,1,0.0,0.0,0.0,1900.0,2004.0,26.39672398304452,28.0
G060075001570030102016,2016,37.7773987,-122.45281029999998,9266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.625,327976.8125,2.25,2623.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,104,56,6,2,31,0,3,6,54,22,18,4,4,0,32,19,13,56,54,8,6,40,1,0.0,0.0,0.0,1937.0,1975.0,10.111353701864568,20.0
G060075001650040042016,2016,37.772541499999996,-122.4533612,15280.0,0.0,1.0,8.0,0.0,15.0,0.0,0.0,0.0,1917.333333333333,226590.33333333328,5.833333333333332,3321.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,271,205,13,1,25,0,8,19,165,43,39,4,1,3,122,80,42,172,165,21,0,144,1,0.0,0.0,0.0,1905.0,2000.0,35.71002139043921,22.0
G060075001570040012016,2016,37.7779672,-122.4483406,8447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1939.421052631579,362469.36842105264,1.368421052631579,2432.4736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,65,42,1,0,19,0,1,2,34,14,12,2,1,1,20,11,9,36,34,11,5,18,1,0.0,0.0,0.0,1937.0,1964.0,5.592395888605506,22.0
G060075001570040032016,2016,37.7777415,-122.4501129,8539.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1937.55,534312.8,1.3,2461.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,72,44,0,0,20,2,3,3,28,11,10,1,0,1,17,10,7,30,28,11,5,12,1,0.0,0.0,0.0,1937.0,1939.0,0.8004327833694957,22.0
G060075001570020062016,2016,37.776379799999994,-122.44571940000002,15953.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,1900.0,475030.5,2.5,1855.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258,153,2,0,91,0,5,7,156,53,44,9,4,5,103,74,29,157,156,100,7,49,1,0.0,0.0,0.0,1900.0,2001.0,51.547065871880605,6.0
G060075003010110032016,2016,37.76467120000001,-122.4550727,14062.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1923.3181818181815,256184.5,4.590909090909091,3174.121363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.2272727272727273,0.0,0.0,0.0,0.0,1.0,0.0,212,160,9,0,20,0,3,20,141,21,16,5,0,5,120,91,29,147,141,16,1,124,1,0.0,0.0,0.0,1910.0,2010.0,21.432917665997287,32.0
G060075003010110042016,2016,37.7648742,-122.45348519999999,15324.0,0.0,0.0,3.0,2.0,22.0,0.0,0.0,0.0,1922.619047619048,277470.4761904762,4.571428571428571,2950.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.0,254,187,8,0,36,0,7,16,142,41,33,8,5,3,101,60,41,152,142,20,9,113,1,0.0,0.0,0.0,1900.0,1982.0,27.941632888663612,33.0
G060075001660030032016,2016,37.7699498,-122.45113700000002,15408.0,0.0,0.0,3.0,2.0,95.0,0.0,1.0,0.0,1919.9285714285716,260764.07142857145,5.142857142857143,3279.036428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,265,209,2,4,29,2,7,12,147,27,19,8,2,6,120,63,57,153,147,8,3,136,1,0.0,1.0,0.0,1895.0,2004.0,34.45023166160802,26.0
G060075001710120012016,2016,37.764655299999994,-122.44514879999998,16974.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1924.3809523809525,364175.61904761905,1.380952380952381,2711.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.7619047619047619,0.0,0.0,0.0,0.0,1.0,0.0,135,112,0,1,16,0,3,3,61,36,33,3,0,3,25,22,3,65,61,31,7,23,1,1.0,0.0,0.0,1896.0,1988.0,22.604338025276817,41.0
G060075001700030012016,2016,37.7629216,-122.44473159999998,20490.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1937.5744680851064,411685.3191489362,1.3829787234042554,2310.122340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.3404255319148936,0.6382978723404256,0.0,0.0,0.0,0.0,0.9574468085106383,0.0425531914893617,174,149,2,0,16,0,5,2,102,37,33,4,0,4,65,46,19,110,102,58,6,38,1,0.0,0.0,0.0,1895.0,1999.0,31.79952572076467,61.0
